ID,1Y,2Y,3Y,4Y,5Y,7Y,10Y,15Y,20Y,25Y
2012-08-10,-0.088938,-0.032903,0.153269,0.404536,0.678310,1.198808,1.783272,2.266878,2.420364,2.451705
2012-08-09,-0.079074,-0.013089,0.182088,0.440874,0.720530,1.248354,1.836234,2.317880,2.468511,2.498124
2012-08-08,-0.079451,-0.016243,0.181104,0.443706,0.727026,1.258937,1.844687,2.314018,2.453617,2.476011
2012-08-07,-0.065319,0.003641,0.205682,0.472187,0.758789,1.295846,1.886810,2.360937,2.502921,2.526622
2012-08-06,-0.073099,-0.018744,0.173435,0.433244,0.715247,1.246749,1.833477,2.303814,2.443359,2.465359
2012-08-03,-0.061600,-0.003407,0.180511,0.427263,0.695650,1.205769,1.779467,2.256385,2.409535,2.442224
2012-08-02,-0.083261,-0.035052,0.145644,0.393264,0.664689,1.182563,1.763921,2.238000,2.377612,2.394367
2012-08-01,-0.097356,-0.039793,0.157265,0.421629,0.707034,1.241566,1.827289,2.295738,2.439262,2.468698
2012-07-31,-0.087890,-0.022885,0.168523,0.422913,0.698585,1.220758,1.804089,2.277855,2.415468,2.429560
2012-07-30,-0.080540,-0.006557,0.197931,0.465205,0.751585,1.287056,1.876232,2.352186,2.499629,2.529550
2012-07-27,-0.056797,0.036356,0.247151,0.513428,0.795133,1.318334,1.893554,2.362566,2.512431,2.546676
2012-07-26,-0.051460,0.032443,0.236939,0.498477,0.776231,1.292511,1.858559,2.316028,2.459024,2.489485
2012-07-25,-0.036184,0.061734,0.271228,0.532758,0.808057,1.317668,1.876996,2.333754,2.481120,2.516256
2012-07-24,-0.047118,0.046638,0.252895,0.512093,0.785857,1.294182,1.853977,2.312738,2.461209,2.496592
2012-07-23,-0.055591,0.015057,0.203232,0.448496,0.711696,1.206351,1.756913,2.212181,2.360802,2.396669
2012-07-20,-0.081014,-0.028845,0.148009,0.387353,0.648531,1.146179,1.707777,2.179121,2.336047,2.375323
2012-07-19,-0.066676,-0.014107,0.166464,0.410830,0.677148,1.183252,1.751525,2.224222,2.378998,2.416173
2012-07-18,-0.067186,-0.016844,0.158533,0.398670,0.663270,1.173544,1.757457,2.248016,2.398854,2.419128
2012-07-17,-0.071279,-0.017451,0.160398,0.402506,0.668857,1.182447,1.771122,2.268156,2.423204,2.446020
