ID,1Y,2Y,3Y,4Y,5Y,7Y,10Y,15Y,20Y,25Y
2016-04-01,-0.483679,-0.490946,-0.467592,-0.404354,-0.311458,-0.088580,0.221691,0.561126,0.748436,0.861174
2016-03-31,-0.485554,-0.490362,-0.461859,-0.392831,-0.294368,-0.062070,0.258057,0.606673,0.798753,0.914289
2016-03-30,-0.484005,-0.489785,-0.461336,-0.391899,-0.292863,-0.059491,0.261572,0.610662,0.802842,0.918415
2016-03-29,-0.488445,-0.497049,-0.469704,-0.401520,-0.304057,-0.073844,0.244379,0.592539,0.784986,0.900849
2016-03-24,-0.477127,-0.484112,-0.453595,-0.381553,-0.280183,-0.043265,0.281455,0.634590,0.829199,0.946253
2016-03-23,-0.478637,-0.482753,-0.447635,-0.369437,-0.261303,-0.011918,0.325481,0.688308,0.887010,1.006299
2016-03-22,-0.475311,-0.480703,-0.448346,-0.373161,-0.267687,-0.021909,0.313446,0.676205,0.875399,0.995051
2016-03-21,-0.472406,-0.475778,-0.443286,-0.369220,-0.265172,-0.021013,0.315957,0.684892,0.888851,1.011525
2016-03-18,-0.479713,-0.480911,-0.447228,-0.373984,-0.272178,-0.033767,0.296724,0.661504,0.864326,0.986531
2016-03-17,-0.462909,-0.465715,-0.433356,-0.359682,-0.255970,-0.011837,0.326454,0.698242,0.904185,1.028091
2016-03-16,-0.456624,-0.455441,-0.418756,-0.340588,-0.232358,0.020386,0.369390,0.752712,0.965019,1.092681
2016-03-15,-0.457171,-0.450226,-0.407328,-0.324281,-0.212543,0.044689,0.398128,0.787018,1.002960,1.132875
2016-03-14,-0.457077,-0.461511,-0.430008,-0.355752,-0.250101,0.000504,0.350033,0.735949,0.950088,1.078889
2016-03-11,-0.451331,-0.457986,-0.426349,-0.350811,-0.243481,0.010250,0.362655,0.750298,0.964964,1.094008
2016-03-10,-0.485205,-0.514517,-0.497729,-0.426680,-0.316881,-0.051083,0.314712,0.706738,0.919922,1.047511
2016-03-09,-0.497168,-0.517384,-0.491130,-0.413972,-0.300894,-0.032212,0.337534,0.737942,0.957377,1.088907
2016-03-08,-0.511581,-0.544073,-0.528785,-0.460130,-0.352827,-0.088841,0.283359,0.692701,0.918537,1.054063
2016-03-07,-0.495997,-0.521590,-0.503680,-0.432298,-0.321841,-0.052458,0.322318,0.728155,0.949960,1.082770
2016-03-04,-0.508925,-0.530261,-0.505450,-0.429194,-0.316566,-0.048375,0.320168,0.717929,0.935432,1.065759
2016-03-03,-0.518474,-0.546434,-0.526167,-0.451805,-0.339154,-0.068360,0.304428,0.705735,0.924653,1.055738
2016-03-02,-0.503804,-0.524168,-0.502488,-0.431859,-0.325172,-0.065039,0.302557,0.709828,0.935690,1.071409
2016-03-01,-0.515369,-0.534588,-0.516866,-0.452569,-0.352938,-0.105912,0.247611,0.642560,0.862490,0.994846
2016-02-29,-0.510458,-0.535609,-0.521525,-0.460064,-0.363460,-0.124288,0.214895,0.589616,0.797013,0.921752
2016-02-26,-0.503865,-0.519968,-0.497749,-0.430131,-0.329387,-0.086505,0.252485,0.623915,0.828874,0.952085
2016-02-25,-0.489428,-0.503349,-0.479353,-0.411947,-0.313122,-0.076470,0.253470,0.616002,0.816610,0.937336
2016-02-24,-0.482799,-0.499760,-0.477754,-0.412423,-0.315992,-0.084658,0.237943,0.592394,0.788580,0.906695
2016-02-23,-0.480901,-0.489631,-0.454982,-0.376289,-0.267708,-0.018132,0.318856,0.681337,0.880031,0.999359
2016-02-22,-0.488036,-0.504662,-0.476886,-0.403599,-0.298719,-0.051928,0.287754,0.658321,0.862811,0.985770
2016-02-19,-0.490268,-0.503330,-0.472904,-0.398072,-0.292488,-0.045609,0.293404,0.663352,0.867660,0.990542
2016-02-18,-0.479148,-0.492058,-0.460307,-0.382811,-0.273831,-0.020126,0.326086,0.701344,0.907713,1.031669
2016-02-17,-0.472295,-0.485478,-0.450057,-0.366308,-0.250358,0.015009,0.369804,0.747011,0.952268,1.075240
2016-02-16,-0.470160,-0.485035,-0.449880,-0.365279,-0.247931,0.020306,0.377753,0.756285,0.961784,1.084828
2016-02-15,-0.477710,-0.491923,-0.456380,-0.372453,-0.256845,0.005921,0.354249,0.721748,0.921000,1.040340
2016-02-12,-0.485342,-0.497798,-0.461740,-0.378920,-0.265652,-0.009281,0.329719,0.687069,0.880867,0.997009
2016-02-11,-0.502203,-0.508439,-0.471343,-0.390593,-0.280589,-0.030129,0.305097,0.663181,0.858818,0.976255
2016-02-10,-0.480629,-0.493393,-0.457885,-0.374948,-0.260486,0.001203,0.351336,0.724302,0.927561,1.049410
2016-02-09,-0.485374,-0.492533,-0.451751,-0.365331,-0.249428,0.010445,0.352734,0.713513,0.909292,1.026622
2016-02-08,-0.477422,-0.493626,-0.461232,-0.380296,-0.267071,-0.007188,0.339752,0.707288,0.906872,1.026447
2016-02-05,-0.459166,-0.471885,-0.436547,-0.351515,-0.233057,0.038716,0.401667,0.786107,0.994673,1.119484
